FID,Province,Municipali,CAT_B,WardNo,District,DistrictCo,Date,WardID,WardLabel,Shape__Area,Shape__Length
1485,Limpopo,Collins Chabane Local Municipality,LIM345,9,Vhembe,DC34,11/24/2020 12:00:00 AM,93405009,LIM345_9,139822143.299805,70055.7155436881
1486,Limpopo,Collins Chabane Local Municipality,LIM345,10,Vhembe,DC34,11/24/2020 12:00:00 AM,93405010,LIM345_10,23225907.9199219,21959.8280422153
1487,Limpopo,Collins Chabane Local Municipality,LIM345,11,Vhembe,DC34,11/24/2020 12:00:00 AM,93405011,LIM345_11,104458534.227539,54440.9802497098
1488,Limpopo,Collins Chabane Local Municipality,LIM345,12,Vhembe,DC34,11/24/2020 12:00:00 AM,93405012,LIM345_12,94305268.7119141,55596.3156451683
1489,Limpopo,Collins Chabane Local Municipality,LIM345,13,Vhembe,DC34,11/24/2020 12:00:00 AM,93405013,LIM345_13,44141376.5712891,38647.0350868873
1490,Limpopo,Collins Chabane Local Municipality,LIM345,14,Vhembe,DC34,11/24/2020 12:00:00 AM,93405014,LIM345_14,50513617.9511719,37665.4927462573
1491,Limpopo,Collins Chabane Local Municipality,LIM345,15,Vhembe,DC34,11/24/2020 12:00:00 AM,93405015,LIM345_15,81248789.4326172,47673.3365308083
1492,Limpopo,Collins Chabane Local Municipality,LIM345,16,Vhembe,DC34,11/24/2020 12:00:00 AM,93405016,LIM345_16,61479328.7167969,45365.8924643731
1493,Limpopo,Collins Chabane Local Municipality,LIM345,17,Vhembe,DC34,11/24/2020 12:00:00 AM,93405017,LIM345_17,102593392.086914,50140.3880354598
1494,Limpopo,Collins Chabane Local Municipality,LIM345,18,Vhembe,DC34,11/24/2020 12:00:00 AM,93405018,LIM345_18,44355103.2890625,44889.1130789553
1495,Limpopo,Collins Chabane Local Municipality,LIM345,19,Vhembe,DC34,11/24/2020 12:00:00 AM,93405019,LIM345_19,116264381.969727,58582.8338146058
1496,Limpopo,Collins Chabane Local Municipality,LIM345,20,Vhembe,DC34,11/24/2020 12:00:00 AM,93405020,LIM345_20,48579846.1044922,44137.1922666863
1497,Limpopo,Collins Chabane Local Municipality,LIM345,21,Vhembe,DC34,11/24/2020 12:00:00 AM,93405021,LIM345_21,30279163.0742188,35225.0215822119
1498,Limpopo,Collins Chabane Local Municipality,LIM345,22,Vhembe,DC34,11/24/2020 12:00:00 AM,93405022,LIM345_22,76497047.9658203,60930.2435500692
1499,Limpopo,Collins Chabane Local Municipality,LIM345,23,Vhembe,DC34,11/24/2020 12:00:00 AM,93405023,LIM345_23,32350342.8681641,35375.3881821117
1500,Limpopo,Collins Chabane Local Municipality,LIM345,24,Vhembe,DC34,11/24/2020 12:00:00 AM,93405024,LIM345_24,27934268.9140625,28446.6677803907
1501,Limpopo,Collins Chabane Local Municipality,LIM345,25,Vhembe,DC34,11/24/2020 12:00:00 AM,93405025,LIM345_25,105156457.795898,51897.1747936392
1502,Limpopo,Collins Chabane Local Municipality,LIM345,26,Vhembe,DC34,11/24/2020 12:00:00 AM,93405026,LIM345_26,48234515.7246094,38862.7278958187
1503,Limpopo,Collins Chabane Local Municipality,LIM345,27,Vhembe,DC34,11/24/2020 12:00:00 AM,93405027,LIM345_27,75410990.3359375,55230.415185538
1504,Limpopo,Collins Chabane Local Municipality,LIM345,28,Vhembe,DC34,11/24/2020 12:00:00 AM,93405028,LIM345_28,65434223.3730469,45747.9012976813
1505,Limpopo,Collins Chabane Local Municipality,LIM345,29,Vhembe,DC34,11/24/2020 12:00:00 AM,93405029,LIM345_29,105366449.554688,62175.4629063396
1506,Limpopo,Collins Chabane Local Municipality,LIM345,30,Vhembe,DC34,11/24/2020 12:00:00 AM,93405030,LIM345_30,49809020.2382813,39897.9728536933
1507,Limpopo,Collins Chabane Local Municipality,LIM345,31,Vhembe,DC34,11/24/2020 12:00:00 AM,93405031,LIM345_31,42562653.2402344,30438.3375760205
1508,Limpopo,Collins Chabane Local Municipality,LIM345,32,Vhembe,DC34,11/24/2020 12:00:00 AM,93405032,LIM345_32,108186579.713867,52485.4002008296
1509,Limpopo,Collins Chabane Local Municipality,LIM345,33,Vhembe,DC34,11/24/2020 12:00:00 AM,93405033,LIM345_33,384019019.470703,120559.707753014
1510,Limpopo,Collins Chabane Local Municipality,LIM345,34,Vhembe,DC34,11/24/2020 12:00:00 AM,93405034,LIM345_34,122214272.331055,52955.4723896682
1511,Limpopo,Collins Chabane Local Municipality,LIM345,35,Vhembe,DC34,11/24/2020 12:00:00 AM,93405035,LIM345_35,130120227.875,62026.9266464728
1512,Limpopo,Collins Chabane Local Municipality,LIM345,36,Vhembe,DC34,11/24/2020 12:00:00 AM,93405036,LIM345_36,3204160783.79102,358158.830189193
1513,Limpopo,Elias Motsoaledi Local Municipality,LIM472,1,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94702001,LIM472_1,42710488.3330078,37478.0270518781
1514,Limpopo,Elias Motsoaledi Local Municipality,LIM472,2,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94702002,LIM472_2,9845295.34863281,16009.109566468
1515,Limpopo,Elias Motsoaledi Local Municipality,LIM472,3,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94702003,LIM472_3,48543821.4121094,37017.3759958694
1516,Limpopo,Elias Motsoaledi Local Municipality,LIM472,4,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94702004,LIM472_4,51991554.2773438,48026.4825038178
1517,Limpopo,Elias Motsoaledi Local Municipality,LIM472,5,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94702005,LIM472_5,32753441.3476563,27398.0345931014
1518,Limpopo,Elias Motsoaledi Local Municipality,LIM472,6,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94702006,LIM472_6,25555040.3789063,22923.7183292515
1519,Limpopo,Elias Motsoaledi Local Municipality,LIM472,7,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94702007,LIM472_7,45803213.5458984,31240.5554011534
1520,Limpopo,Elias Motsoaledi Local Municipality,LIM472,8,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94702008,LIM472_8,28281708.484375,36992.7221137399
1521,Limpopo,Elias Motsoaledi Local Municipality,LIM472,9,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94702009,LIM472_9,59616405.5595703,47719.8003667462
1522,Limpopo,Elias Motsoaledi Local Municipality,LIM472,10,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94702010,LIM472_10,27970369.046875,28581.8931988085
1523,Limpopo,Elias Motsoaledi Local Municipality,LIM472,11,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94702011,LIM472_11,116245725.445313,63257.8364246049
1524,Limpopo,Elias Motsoaledi Local Municipality,LIM472,12,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94702012,LIM472_12,1442675101.38574,247667.766874032
1525,Limpopo,Elias Motsoaledi Local Municipality,LIM472,13,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94702013,LIM472_13,186093786.354492,83974.4109628527
1526,Limpopo,Elias Motsoaledi Local Municipality,LIM472,14,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94702014,LIM472_14,465613899.8125,141800.601604478
1527,Limpopo,Elias Motsoaledi Local Municipality,LIM472,15,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94702015,LIM472_15,541384697.637695,173218.320359718
1528,Limpopo,Elias Motsoaledi Local Municipality,LIM472,16,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94702016,LIM472_16,158436676.608398,66942.847038737
1529,Limpopo,Elias Motsoaledi Local Municipality,LIM472,17,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94702017,LIM472_17,4650826.48046875,12014.7294284207
1530,Limpopo,Elias Motsoaledi Local Municipality,LIM472,18,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94702018,LIM472_18,78439621.8164063,41352.3994981535
1531,Limpopo,Elias Motsoaledi Local Municipality,LIM472,19,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94702019,LIM472_19,69457152.8222656,60915.2206334931
1532,Limpopo,Elias Motsoaledi Local Municipality,LIM472,20,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94702020,LIM472_20,9492386.88964844,18948.0229480408
1533,Limpopo,Elias Motsoaledi Local Municipality,LIM472,21,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94702021,LIM472_21,36994370.4960938,32584.9490424191
1534,Limpopo,Elias Motsoaledi Local Municipality,LIM472,22,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94702022,LIM472_22,46681412.3339844,44964.3609523303
1535,Limpopo,Elias Motsoaledi Local Municipality,LIM472,23,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94702023,LIM472_23,55337607.7382813,37962.849796247
1536,Limpopo,Elias Motsoaledi Local Municipality,LIM472,24,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94702024,LIM472_24,16776435.3486328,20361.3965537237
1537,Limpopo,Elias Motsoaledi Local Municipality,LIM472,25,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94702025,LIM472_25,81892864.8388672,46501.8816462217
1538,Limpopo,Elias Motsoaledi Local Municipality,LIM472,26,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94702026,LIM472_26,13603165.3701172,28389.6601090018
1539,Limpopo,Elias Motsoaledi Local Municipality,LIM472,27,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94702027,LIM472_27,24775463.3886719,26280.2465881941
1540,Limpopo,Elias Motsoaledi Local Municipality,LIM472,28,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94702028,LIM472_28,18955999.6230469,23757.5115219076
1541,Limpopo,Elias Motsoaledi Local Municipality,LIM472,29,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94702029,LIM472_29,117475544.133789,54274.0322437425
1542,Limpopo,Elias Motsoaledi Local Municipality,LIM472,30,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94702030,LIM472_30,604992491.275391,132330.493722142
1543,Limpopo,Elias Motsoaledi Local Municipality,LIM472,31,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94702031,LIM472_31,91738635.0117188,64853.1357912713
1544,Limpopo,Ephraim Mogale Local Municipality,LIM471,1,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94701001,LIM471_1,38492047.6162109,33363.1281041388
1545,Limpopo,Ephraim Mogale Local Municipality,LIM471,2,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94701002,LIM471_2,19563974.078125,19633.3349337346
1546,Limpopo,Ephraim Mogale Local Municipality,LIM471,3,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94701003,LIM471_3,70728091.1640625,38518.1909147604
1547,Limpopo,Ephraim Mogale Local Municipality,LIM471,4,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94701004,LIM471_4,54153323.3857422,40011.6568971416
1548,Limpopo,Ephraim Mogale Local Municipality,LIM471,5,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94701005,LIM471_5,434653342.322266,148142.517458031
1549,Limpopo,Ephraim Mogale Local Municipality,LIM471,6,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94701006,LIM471_6,208161069.833008,98976.6781402775
1550,Limpopo,Ephraim Mogale Local Municipality,LIM471,7,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94701007,LIM471_7,61618497.2080078,49469.1993058661
1551,Limpopo,Ephraim Mogale Local Municipality,LIM471,8,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94701008,LIM471_8,4875551.68652344,10532.2841140732
1552,Limpopo,Ephraim Mogale Local Municipality,LIM471,9,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94701009,LIM471_9,36884370.1230469,26938.1581904167
1553,Limpopo,Ephraim Mogale Local Municipality,LIM471,10,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94701010,LIM471_10,166865549.573242,71424.7625605103
1554,Limpopo,Ephraim Mogale Local Municipality,LIM471,11,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94701011,LIM471_11,234257738.257813,85363.5200370896
1555,Limpopo,Ephraim Mogale Local Municipality,LIM471,12,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94701012,LIM471_12,100416090.068359,56543.9656694293
1556,Limpopo,Ephraim Mogale Local Municipality,LIM471,13,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94701013,LIM471_13,233580440.222656,129931.222908729
1557,Limpopo,Ephraim Mogale Local Municipality,LIM471,14,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94701014,LIM471_14,100502402.003906,46253.33774204
1558,Limpopo,Ephraim Mogale Local Municipality,LIM471,15,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94701015,LIM471_15,483700260.06543,151075.693735557
1559,Limpopo,Ephraim Mogale Local Municipality,LIM471,16,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94701016,LIM471_16,206944750.22168,96795.94590839
1560,Limpopo,Fetakgomo Tubatse Local Municipality,LIM476,1,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94706001,LIM476_1,1148383885.80469,230796.824011785
1561,Limpopo,Fetakgomo Tubatse Local Municipality,LIM476,2,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94706002,LIM476_2,152029049.941406,66107.5238812359
1562,Limpopo,Fetakgomo Tubatse Local Municipality,LIM476,3,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94706003,LIM476_3,104741433.611328,68140.6551484764
1563,Limpopo,Fetakgomo Tubatse Local Municipality,LIM476,4,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94706004,LIM476_4,6726036.84667969,17122.4637823559
1564,Limpopo,Fetakgomo Tubatse Local Municipality,LIM476,5,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94706005,LIM476_5,18730427.3710938,34744.3356537722
1565,Limpopo,Fetakgomo Tubatse Local Municipality,LIM476,6,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94706006,LIM476_6,64185772.9121094,44502.6644439596
1566,Limpopo,Fetakgomo Tubatse Local Municipality,LIM476,7,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94706007,LIM476_7,23455423.4267578,29293.6451344073
1567,Limpopo,Fetakgomo Tubatse Local Municipality,LIM476,8,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94706008,LIM476_8,81490046.7626953,51587.5156097162
1568,Limpopo,Fetakgomo Tubatse Local Municipality,LIM476,9,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94706009,LIM476_9,205891314.94043,98609.4446247333
1569,Limpopo,Fetakgomo Tubatse Local Municipality,LIM476,10,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94706010,LIM476_10,169849242.871094,96706.1143767713
1570,Limpopo,Fetakgomo Tubatse Local Municipality,LIM476,11,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94706011,LIM476_11,50467701.8183594,42953.8896965345
1571,Limpopo,Fetakgomo Tubatse Local Municipality,LIM476,12,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94706012,LIM476_12,80402876.7197266,43333.3353712579
1572,Limpopo,Fetakgomo Tubatse Local Municipality,LIM476,13,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94706013,LIM476_13,9889626.00878906,17014.6534457322
1573,Limpopo,Fetakgomo Tubatse Local Municipality,LIM476,14,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94706014,LIM476_14,103032422.522461,54234.0126544559
1574,Limpopo,Fetakgomo Tubatse Local Municipality,LIM476,15,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94706015,LIM476_15,95798254.5263672,63767.8338750526
1575,Limpopo,Fetakgomo Tubatse Local Municipality,LIM476,16,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94706016,LIM476_16,407594418.073242,106046.025214182
1576,Limpopo,Fetakgomo Tubatse Local Municipality,LIM476,17,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94706017,LIM476_17,65314849.7255859,51437.4451034715
1577,Limpopo,Fetakgomo Tubatse Local Municipality,LIM476,18,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94706018,LIM476_18,62414874.5107422,50594.4157325625
1578,Limpopo,Fetakgomo Tubatse Local Municipality,LIM476,19,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94706019,LIM476_19,102448955.964844,66207.101537481
1579,Limpopo,Fetakgomo Tubatse Local Municipality,LIM476,20,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94706020,LIM476_20,21697116.2255859,22090.4885996365
1580,Limpopo,Fetakgomo Tubatse Local Municipality,LIM476,21,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94706021,LIM476_21,87888961.7714844,54079.9604280337
1581,Limpopo,Fetakgomo Tubatse Local Municipality,LIM476,22,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94706022,LIM476_22,295204810.293945,121602.327804411
1582,Limpopo,Fetakgomo Tubatse Local Municipality,LIM476,23,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94706023,LIM476_23,306573360.220703,117107.503988588
1583,Limpopo,Fetakgomo Tubatse Local Municipality,LIM476,24,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94706024,LIM476_24,307598190.808594,103888.250845073
1584,Limpopo,Fetakgomo Tubatse Local Municipality,LIM476,25,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94706025,LIM476_25,33881962.796875,41064.9009171526
1585,Limpopo,Fetakgomo Tubatse Local Municipality,LIM476,26,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94706026,LIM476_26,160088078.792969,81738.7504786514
1586,Limpopo,Fetakgomo Tubatse Local Municipality,LIM476,27,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94706027,LIM476_27,795013559.416016,151308.477516336
1587,Limpopo,Fetakgomo Tubatse Local Municipality,LIM476,28,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94706028,LIM476_28,20544487.3789063,27520.2563000186
1588,Limpopo,Fetakgomo Tubatse Local Municipality,LIM476,29,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94706029,LIM476_29,87262102.7197266,55145.5736781771
1589,Limpopo,Fetakgomo Tubatse Local Municipality,LIM476,30,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94706030,LIM476_30,74206120.4267578,50771.1126649342
1590,Limpopo,Fetakgomo Tubatse Local Municipality,LIM476,31,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94706031,LIM476_31,532832674.682617,133303.678215461
1591,Limpopo,Fetakgomo Tubatse Local Municipality,LIM476,32,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94706032,LIM476_32,266326323.756836,84910.7038315787
1592,Limpopo,Fetakgomo Tubatse Local Municipality,LIM476,33,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94706033,LIM476_33,88248556.9902344,57514.1253424768
1593,Limpopo,Fetakgomo Tubatse Local Municipality,LIM476,34,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94706034,LIM476_34,162938556.026367,76882.05966218
1594,Limpopo,Fetakgomo Tubatse Local Municipality,LIM476,35,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94706035,LIM476_35,176768267.564453,70616.7826137201
1595,Limpopo,Fetakgomo Tubatse Local Municipality,LIM476,36,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94706036,LIM476_36,42078035.7578125,38913.577168344
1596,Limpopo,Fetakgomo Tubatse Local Municipality,LIM476,37,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94706037,LIM476_37,186567084.257813,88443.6947544402
1597,Limpopo,Fetakgomo Tubatse Local Municipality,LIM476,38,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94706038,LIM476_38,173861379.064453,90714.354925343
1598,Limpopo,Fetakgomo Tubatse Local Municipality,LIM476,39,Sekhukhune,DC47,11/24/2020 12:00:00 AM,94706039,LIM476_39,144929302.766602,65041.0949918122
1599,Limpopo,Greater Giyani Local Municipality,LIM331,1,Mopani,DC33,11/24/2020 12:00:00 AM,93301001,LIM331_1,72920902.5351563,41133.569039558
1600,Limpopo,Greater Giyani Local Municipality,LIM331,2,Mopani,DC33,11/24/2020 12:00:00 AM,93301002,LIM331_2,82356895.4082031,46739.179604635
1601,Limpopo,Greater Giyani Local Municipality,LIM331,3,Mopani,DC33,11/24/2020 12:00:00 AM,93301003,LIM331_3,96557566.5810547,59923.8689463505
1602,Limpopo,Greater Giyani Local Municipality,LIM331,4,Mopani,DC33,11/24/2020 12:00:00 AM,93301004,LIM331_4,93260550.7353516,54307.0232379718
1603,Limpopo,Greater Giyani Local Municipality,LIM331,5,Mopani,DC33,11/24/2020 12:00:00 AM,93301005,LIM331_5,87807987.0078125,50235.3834456067
1604,Limpopo,Greater Giyani Local Municipality,LIM331,6,Mopani,DC33,11/24/2020 12:00:00 AM,93301006,LIM331_6,67308629.4931641,56216.5394196351
1605,Limpopo,Greater Giyani Local Municipality,LIM331,7,Mopani,DC33,11/24/2020 12:00:00 AM,93301007,LIM331_7,29728810.7529297,48228.7695036835
1606,Limpopo,Greater Giyani Local Municipality,LIM331,8,Mopani,DC33,11/24/2020 12:00:00 AM,93301008,LIM331_8,101343930.067383,61642.0623724512
1607,Limpopo,Greater Giyani Local Municipality,LIM331,9,Mopani,DC33,11/24/2020 12:00:00 AM,93301009,LIM331_9,63529474.2724609,42752.0679454352
1608,Limpopo,Greater Giyani Local Municipality,LIM331,10,Mopani,DC33,11/24/2020 12:00:00 AM,93301010,LIM331_10,97703615.7373047,65764.8227615016
1609,Limpopo,Greater Giyani Local Municipality,LIM331,11,Mopani,DC33,11/24/2020 12:00:00 AM,93301011,LIM331_11,19161796.5244141,23137.7094389028
1610,Limpopo,Greater Giyani Local Municipality,LIM331,12,Mopani,DC33,11/24/2020 12:00:00 AM,93301012,LIM331_12,30706527.1289063,28898.7333105219
1611,Limpopo,Greater Giyani Local Municipality,LIM331,13,Mopani,DC33,11/24/2020 12:00:00 AM,93301013,LIM331_13,45273516.5732422,38325.4524645332
1612,Limpopo,Greater Giyani Local Municipality,LIM331,14,Mopani,DC33,11/24/2020 12:00:00 AM,93301014,LIM331_14,35741318.65625,57409.9326762021
1613,Limpopo,Greater Giyani Local Municipality,LIM331,15,Mopani,DC33,11/24/2020 12:00:00 AM,93301015,LIM331_15,124622907.503906,63257.5291014342
1614,Limpopo,Greater Giyani Local Municipality,LIM331,16,Mopani,DC33,11/24/2020 12:00:00 AM,93301016,LIM331_16,119246912.692383,57811.7518384125
1615,Limpopo,Greater Giyani Local Municipality,LIM331,17,Mopani,DC33,11/24/2020 12:00:00 AM,93301017,LIM331_17,142811318.261719,67480.3733727011
1616,Limpopo,Greater Giyani Local Municipality,LIM331,18,Mopani,DC33,11/24/2020 12:00:00 AM,93301018,LIM331_18,171031842.654297,64305.8702041346
1617,Limpopo,Greater Giyani Local Municipality,LIM331,19,Mopani,DC33,11/24/2020 12:00:00 AM,93301019,LIM331_19,1808714365.51074,305730.602393107
1618,Limpopo,Greater Giyani Local Municipality,LIM331,20,Mopani,DC33,11/24/2020 12:00:00 AM,93301020,LIM331_20,72972099.5292969,44732.1741682659
1619,Limpopo,Greater Giyani Local Municipality,LIM331,21,Mopani,DC33,11/24/2020 12:00:00 AM,93301021,LIM331_21,75394087.0175781,51296.3430874362
1620,Limpopo,Greater Giyani Local Municipality,LIM331,22,Mopani,DC33,11/24/2020 12:00:00 AM,93301022,LIM331_22,202096926.173828,76062.9051038654
1621,Limpopo,Greater Giyani Local Municipality,LIM331,23,Mopani,DC33,11/24/2020 12:00:00 AM,93301023,LIM331_23,254328205.633789,101557.635792694
1622,Limpopo,Greater Giyani Local Municipality,LIM331,24,Mopani,DC33,11/24/2020 12:00:00 AM,93301024,LIM331_24,97368073.5351563,62243.2180193275
1623,Limpopo,Greater Giyani Local Municipality,LIM331,25,Mopani,DC33,11/24/2020 12:00:00 AM,93301025,LIM331_25,76212156.0654297,45192.2926502059
1624,Limpopo,Greater Giyani Local Municipality,LIM331,26,Mopani,DC33,11/24/2020 12:00:00 AM,93301026,LIM331_26,130307223.347656,82179.5138006399
1625,Limpopo,Greater Giyani Local Municipality,LIM331,27,Mopani,DC33,11/24/2020 12:00:00 AM,93301027,LIM331_27,172775460.087891,78112.0784216586
1626,Limpopo,Greater Giyani Local Municipality,LIM331,28,Mopani,DC33,11/24/2020 12:00:00 AM,93301028,LIM331_28,88924799.0634766,53914.9157188896
